"0000403804","Rudolf Hinze"
"0000404393","Willi Alihodzic"
"T-S62E25","Hitech AG"
"0000401744","Rodriguez Iams"
"0000700049","Electronics\, Ltd - Sub 3"
"T-L64C02","Real  World Stuttgart KG"
"0000300100","Lisa Wong"
"0000402249","Chris Chang"
"0000403421","Cornelius Hunt"
"T-S62E26","Hitech AG"
"0000404394","Katja Leschnik"
"0000001002","Omega Soft-Hardware Markt"
"0000404873","Tywyn Evans"
"0000401745","Ian Fisher"
"0000300101","Pablo Fernandez"
"0000700050","Electronics\, Ltd - Holding"
"0000402250","Jutta Hunter"
"T-L64C03","Real  World Stuttgart KG"
"0000403422","Edward Huxley"
"0000404395","Alexandra Pokorny"
"T-S62E27","Hitech AG"
"0000404874","Second Chamchoun"
"0000001003","IDES AG Tochtergesellschaft"
"0000300102","Paul Lee"
"0000700051","Company"
"T-L64C04","Real  World Stuttgart KG"
"0000402251","Ronald Ewing"
"0000401746","Cindy Kleven"
"T-S62E28","Hitech AG"
"0000404875","Dovey Roberts"
"0000403423","Kathleen Earls"
"0000404396","Joachim Voss"
"0000001004","US-Partner"
"0000300103","Peter Vogel"
"0000402252","Anne Winter"
"0000700052","TEST USERTEST"
"T-S62E29","Hitech AG"
"0000401747","Steve MacLean"
"T-L64C05","Real  World Stuttgart KG"
"0000403424","Patricia Edson"
"0000404876","Paul Jones"
"0000300104","Spencer Price"
"0000404397","Barbara Schiller"
"0000402253","Geoffrey Curtis"
"T-S62E30","Hitech AG"
"0000001005","CPG  Europa"
"0000401748","Agnes Calligan"
"0000700053","TEST B2B B2B"
"0000403425","Clyde Ellis"
"0000404877","Pauline Pepler"
"0000404398","Evelin Nickel"
"0000300105","Ariana Paxton"
"T-L64C06","Real  World Stuttgart KG"
"0000001007","Pharma AG"
"0000401749","Albert Hampton"
"0000402254","Don Morrison"
"0000700057","asdfdsaasdfdsa"
"0000403426","Teresa Ephron"
"0000404878","Diana Tadgell"
"T-S62F01","MODE Technologies"
"0000300106","Jorge Diaz"
"0000404399","Herbert Schitthelm"
"T-L64C07","Real  World Stuttgart KG"
"0000402255","Michael Gonzales"
"0000401750","Janette Hammer"
"0000001010","Becker Berlin (Versand)"
"1000000000","Deutsche Bank"
"0000403427","Margaret Erickson"
"0000404879","Colin Jackson"
"0000300110","26Megastore"
"T-L64C08","Real  World Stuttgart KG"
"T-S62F02","MODE Technologies"
"0000402256","Julia Robertson"
"0000401751","Sarah Smith"
"0000404400","Dipl.-Ing. (FH) Gerhard Kobl"
"0000001012","Autohaus Franzl GmbH"
"1000000005","Citibank"
"0000300111","27Megastore"
"0000403428","Russell Ewing"
"T-L64C09","Real  World Stuttgart KG"
"0000402257","Maria Deford"
"0000404880","Roger Factor"
"T-S62F03","MODE Technologies"
"0000401752","Kate Yang"
"0000404401","Marlies Knobloch"
"0000001015","QIM-Customer"
"0000300112","28Megastore"
"1000000006","Enterprise"
"0000403429","Greg MacColl"
"0000404881","Julie Williams"
"T-S62F04","MODE Technologies"
"0000401753","Maria Cooper"
"0000402258","Silvia Garib"
"0000001020","Becker Berlin (Lagerung)"
"T-L64C10","Real  World Stuttgart KG"
"0000404402","Kerstin Kroll"
"1000000010","Frank Hiller"
"0000300113","Kenny Oldfield"
"0000403430","Jennifer Mansfield"
"0000404882","Christine Worrall"
"T-S62F05","MODE Technologies"
"0000402259","Patrick Iams"
"0000401754","Greg Loo"
"T-L64C11","Real  World Stuttgart KG"
"0000404403","Michael Neumann"
"0000001030","DELA Handelsgesellschaft mbH"
"1000000015","Dirk Breitner"
"0000300114","29Megastore"
"0000403431","Terra Mark"
"T-S62F06","MODE Technologies"
"0000401755","Greg Miller"
"0000404404","Karlheinz Schiller"
"0000402260","Dominique Fisher"
"0000404883","John Hughes"
"T-L64C12","Real  World Stuttgart KG"
"0000001031","Global Trade AG"
"0000300115","30Megastore"
"0000403432","Barbara Marshall"
"1000000016","Ellen Effner"
"T-S62F07","MODE Technologies"
"0000401756","John Shariffit"
"0000404884","Gavin O'brien"
"0000300116","31Megastore"
"0000402261","Sarah Kleven"
"0000404405","Artur Opfermann"
"T-L64C13","Real  World Stuttgart KG"
"0000001032","Institut fuer Umweltforschung"
"T-S62F08","MODE Technologies"
"1000000017","Richard Dürer"
"0000403433","Alan Martini"
"0000401757","Jim Grant"
"0000300117","32Megastore"
"0000404885","Allan Jones"
"0000404406","Anneliese Lindner"
"0000402262","Patricia MacLean"
"T-L64C14","Real  World Stuttgart KG"
"0000001033","Karsson High Tech Markt"
"T-S62F09","MODE Technologies"
"0000401758","Sheiu Hopkins"
"1000000018","Susanne Lehmann"
"0000300118","33Megastore"
"0000403434","Kate May"
"0000404886","Wilnor Bull"
"0000001034","ERL Freiburg"
"T-L64C15","Real  World Stuttgart KG"
"0000402263","Jenna Calligan"
"0000404407","Elisabeth Leuner"
"0000401759","Maria Trully"
"T-S62F10","MODE Technologies"
"0000300119","34Megastore"
"1000000019","Oliver Lipp"
"0000404887","Harlech Stutd"
"0000403435","Stanley McCarthy"
"T-L64C16","Real  World Stuttgart KG"
"0000402264","Rodriguez Hampton"
"0000001050","Becker AG"
"0000404408","Walter Erdmann"
"T-S62F11","MODE Technologies"
"0000401760","Omar O'Hara"
"0000404888","Anglesey Mor"
"0000300120","35Megastore"
"0000402265","Ian Hammer"
"T-L64C17","Real  World Stuttgart KG"
"0000403436","Joseph McBride"
"T-S62F12","MODE Technologies"
"0000404409","Mechthild Pickl"
"1000000020","Steffen Ott"
"0000001098","Productos Argentinos Imp. S.A"
"0000404889","Hazlewood Dwyer"
"0000300121","36Megastore"
"0000402266","Cindy Smith"
"0000401761","Kent Wong"
"0000403437","Kate McPherson"
"T-L64C18","Real  World Stuttgart KG"
"0000404410","Robert Schilling"
"0000001100","Phundix KG"
"0000300122","37Megastore"
"T-S62F13","MODE Technologies"
"1000000021","Peter Zimmer"
"0000401762","Mary Webber"
"0000404890","Elwyn Reiter"
"0000402267","Steve Yang"
"0000403438","Ralph Merwin"
"0000404411","Cornelia Formel"
"0000300123","38Megastore"
"T-L64C19","Real  World Stuttgart KG"
"T-S62F14","MODE Technologies"
"0000404891","David Owen"
"1000000025","Jan Johannsen"
"0000401763","Nanc Mirror"
"0000300124","39Megastore"
"0000402268","Agnes Cooper"
"0000001110","I.D.O.C. GmbH"
"0000404412","Kerstin Formel"
"T-L64C20","Real  World Stuttgart KG"
"T-S62F15","MODE Technologies"
"0000404892","Terry Fire"
"0000403439","Jerry Mitchell"
"0000300125","40Megastore"
"1000000030","ABACO\, CASA DE BOLSA"
"0000402269","Albert Loo"
"0000001111","P.S.G. GmbH"
"0000401764","Cliff Abott"
"T-L64C21","Real  World Stuttgart KG"
"T-S62F16","MODE Technologies"
"0000403440","Suzanne Moore"
"0000300126","41Megastore"
"0000404893","Time Roumen"
"0000402270","Janette Miller"
"1000000031","ANDERSON CLAYTON &CO"
"0000404413","Jürgen Hintz"
"0000401765","Jeff Wong"
"0000001170","Buy & Fly Supermarkt"
"T-L64C22","Real  World Stuttgart KG"
"T-S62F17","MODE Technologies"
"0000300127","42Megastore"
"0000403441","Lynn Myers"
"0000404894","Martin Eleanor"
"0000402271","Sarah Shariffit"
"1000000032","BAYER DE MEXICO\, S.A"
"0000401766","Andrew Wood"
"0000404414","Brigitte Koppetsch"
"0000001171","Hitech AG"
"T-L64C23","Real  World Stuttgart KG"
"0000300128","43Megastore"
"0000403442","Alice Owen"
"0000404895","Eddie Cards"
"0000402272","Kate Grant"
"T-S62F18","MODE Technologies"
"1000000033","BENTELER DE MEXICO"
"0000401767","Hugo Miller"
"0000404415","Constanze Schramm"
"0000403443","Marian Ray"
"T-L64C24","Real  World Stuttgart KG"
"0000300129","44Megastore"
"0000402273","Maria Hopkins"
"0000404416","Jörg Pichl"
"T-S62F19","MODE Technologies"
"0000001172","CBD Computer Based Design"
"1000000034","ARRENDADORA SOFIMEX"
"0000404896","Jones Hookings"
"0000401768","John Simson"
"0000300130","45Megastore"
"0000402274","Greg Trully"
"T-L64C25","Real  World Stuttgart KG"
"0000403444","Eve Reed"
"0000404417","Manfred Schilling"
"0000401769","Lee Heiden"
"0000300131","46Megastore"
"1000000035","AUTOMOTRIZ CENTRAL"
"0000001173","Super Kaufring"
"T-S62F20","MODE Technologies"
"0000402275","Greg O'Hara"
"0000404897","Peter Orr"
"T-L64C26","Real  World Stuttgart KG"
"0000404418","Jana Katzer"
"0000403445","Nathan Rees"
"0000300132","47Megastore"
"1000000036","AVANTEL S.A."
"0000401770","Gina White"
"0000402276","John Wong"
"T-S62F21","MODE Technologies"
"0000001174","Motomarkt Stuttgart GmbH"
"0000404898","Gareth Morrison"
"0000404419","Michael Vorndamm"
"T-L64C27","Real  World Stuttgart KG"
"0000300133","48Megastore"
"0000403446","John Reilly"
"1000000037","BMW DE MEXICO\, S.A."
"0000401771","Mark Blockstein"
"0000402277","Jim Webber"
"T-S62F22","MODE Technologies"
"0000404899","Mansel Surgery"
"0000001175","Elektromarkt Bamby"
"0000404420","Elena Jeuschede"
"0000300134","49Megastore"
"0000403447","Louise Rashid"
"T-L64C28","Real  World Stuttgart KG"
"0000404900","Lion Reed"
"0000402278","Sheiu Mirror"
"0000300135","50Megastore"
"1000000038","CELANESE MEXICANA\,SA"
"0000401772","Emma Berger"
"0000404421","Sebastian Fleer"
"0000001176","Waffeln & Oblaten GmbH"
"T-S62F23","MODE Technologies"
"T-L64C29","Real  World Stuttgart KG"
"0000403448","Maggie Richards"
"0000402279","Maria Abott"
"0000300136","51Megastore"
"0000404901","Charles Roberts"
"0000401773","Kenny A Setlur"
"T-S62F24","MODE Technologies"
"1000000039","BASCULAS DEL CENTRO"
"0000300137","52Megastore"
"0000404422","Werner Fleer"
"0000402280","Omar Wong"
"0000403449","Nora Riker"
"0000404902","Wain Barker"
"0000001177","Computer Competence Center"
"T-L64C30","Real  World Stuttgart KG"
"T-S62F25","MODE Technologies"
"0000401774","John Müller"
"0000300138","53Megastore"
"6100000055","MDM Cologne Television"
"0000402281","Kent Wood"
"0000403450","Steve Robb"
"0000404423","Hermann Vorndamm"
"0000001179","Karpov SR."
"T-L67A01","Amadeus Software Solutions"
"0000401775","Roger Ventin"
"0000300139","54Megastore"
"T-S62F26","MODE Technologies"
"0000404903","Robert Stagg"
"0000402282","Mary Miller"
"6100000056","TESTCOMP1"
"0000403451","John Rollins"
"0000404424","Rainer Fleer"
"0000001180","CPG Customer"
"T-L67A02","Amadeus Software Solutions"
"0000401776","Laurel K. Heimburg"
"0000300140","55Megastore"
"0000404904","Paul Abbott"
"0000402283","Nanc Simson"
"T-S62F27","MODE Technologies"
"0000404425","Julia Fleer"
"6100000098","Rhein Energy Cologne"
"0000403452","Barry Roy"
"0000001185","Werk Hamburg 1000"
"0000300141","56Megastore"
"0000401777","Chelsa Quinn Farmer"
"A1001","GRC Solutions"
"0000404426","Rainer Ongsiek"
"0000404905","Carole Llifon"
"0000402284","Cliff Heiden"
"T-L67A03","Amadeus Software Solutions"
"T-S62F28","MODE Technologies"
"0000403453","Donald Ryan"
"0000300142","57Megastore"
"0000001186","Werk 2000 London"
"A1002","GRC Solutions"
"0000401778","Andrew Richey"
"0000402285","Jeff White"
"0000404427","Hans H. Johnsen"
"0000404906","Siop Erling"
"0000403454","Bruce Sand"
"T-S62F29","MODE Technologies"
"T-L67A04","Amadeus Software Solutions"
"0000300143","58Megastore"
"0000001187","Werk 1200 (Dresden)"
"A300015","IDES AG"
"0000402286","Andrew Blockstein"
"0000404907","Martin Kevin"
"0000301219","South American IT Company"
"0000404428","Stefan Templer"
"0000403455","Joe Shields"
"0000300144","59Megastore"
"0000402287","Hugo Berger"
"A300053","Alchad Brakes"
"T-L67A05","Amadeus Software Solutions"
"0000301220","Siwusha"
"T-S62F30","MODE Technologies"
"0000404429","Robert Krüger"
"0000403456","Gail Sherman"
"0000300145","60Megastore"
"0000404908","Cae Captian"
"0000001188","IDES Werk 1300 (Frankfurt)"
"0000402288","John Setlur"
"T-L67A06","Amadeus Software Solutions"
"A300054","Red Sea Barakat Company Limited"
"T-S66A01","Technoland"
"0000301221","Danish Fish Trading Company"
"0000404430","Carsten Pesek"
"0000300146","61Megastore"
"0000404909","Alan Peter"
"0000402289","Lee Müller"
"T-L67A07","Amadeus Software Solutions"
"0000001190","Pump Network Corporation"
"0000301222","Sorali"
"0000404431","Marianne Pilhofer"
"A3755","Bellevue Plant 4000"
"0000403457","Kelly Shriver"
"0000300147","62Megastore"
"T-S66A02","Technoland"
"0000404910","Soverign Shutt"
"0000402290","Gina Ventin"
"T-L67A08","Amadeus Software Solutions"
"0000301225","PC Gym Tec"
"0000001191","ALDO Supermarkt"
"0000404432","Hubert Peter Mann"
"AVK","AVK Suppliers"
"0000300148","63Megastore"
"0000402291","Mark Heimburg"
"T-S66A03","Technoland"
"0000404911","Eric Rickard"
"T-L67A09","Amadeus Software Solutions"
"0000403458","Jane Singer"
"0000301226","TechTronix"
"0000001199","Werk 1400 Stuttgart (I) Service"
"0000300149","64Megastore"
"T-S66A04","Technoland"
"0000404433","Horst Gailing"
"0000402292","Emma Farmer"
"0000404912","Edward Yaacov"
"AXXXX","WCEM GUEST GUEST"
"T-L67A10","Amadeus Software Solutions"
"T-S66A05","Technoland"
"0000301227","SAP"
"0000402293","Kenny A Richey"
"0000404913","De Marianne"
"0000300150","65Megastore"
"BIBO","Bibo Trading"
"0000001200","Minerva Energieversorgung GmbH"
"0000404434","Horst Nüsser"
"0000403459","Virginia Snyder"
"T-L67A11","Amadeus Software Solutions"
"T-S66A06","Technoland"
"0000402294","John Justina Turner"
"0000300155","Cilox HiTech"
"0000001212","SNC GATP customer 1"
"BR-S50A00","Motor Market Ltda"
"T-S66A07","Technoland"
"0000301230","Panorama Studios"
"0000403460","Chris Sparks"
"0000402295","Roger Windham"
"0000404914","John Design"
"0000300156","Space International"
"T-L67A12","Amadeus Software Solutions"
"0000404435","Angela Levitz"
"0000001222","CMR Corporation"
"T-S66A08","Technoland"
"BR-S50B00","Cliente isento de ICMS e IPI"
"0000403461","Lauryn Stevens"
"0000301235","Asia H.T."
"0000402296","Laurel K. Baxter"
"0000404915","Harry Rachel"
"0000300157","TC Packaging Inc."
"0000404436","Helmut Wächter"
"T-L67A13","Amadeus Software Solutions"
"T-S66A09","Technoland"
"0000001234","K.F.W. Berlin"
"0000403462","Ernest Swann"
"0000301236","Alp. Systems"
"BR-S50C00","Cliente internacional"
"0000402297","Chelsa Quinn Sallis"
"0000404916","Landscape Hotel"
"0000404437","Irma Fortmann"
"T-S66A10","Technoland"
"0000001235","K.F.W. London"
"T-L67A14","Amadeus Software Solutions"
"0000403463","Kristin Swift"
"0000402298","Andrew Pickett"
"0000301237","N. L. Design"
"0000404917","Ernest Hotel"
"BR-S50D00","Cliente no Rio de Janeiro"
"0000404438","Marion Fortmann"
"0000001250","LCH Markt"
"T-S66A11","Technoland"
"0000403464","Barry Damron"
"T-L67A15","Amadeus Software Solutions"
"0000402299","Robert Adams"
"0000404918","Mermaid Thomas"
"0000301238","RoBEnt"
"BR-S50R00","Centro Rio de Janeiro"
"0000404439","Marianne Schlagowski"
"T-S66A12","Technoland"
"0000001251","Super Star Market"
"0000403465","Thomas Dane"
"T-L67A16","Amadeus Software Solutions"
"0000402300","Mark W. Parker"
"0000404919","Kytech O'brien"
"0000301239","Florida H.C."
"T-S66A13","Technoland"
"0000404440","Elvira Hickl"
"0000001252","Euro Ice"
"BR-S50Z00","Cliente na Zona Franca de Manaus"
"0000403466","Robert Davies"
"0000402301","Nancy Karon"
"T-L67A17","Amadeus Software Solutions"
"0000404920","Joan Laine"
"0000301240","T.C.D.R."
"T-S66A14","Technoland"
"0000404441","Wolfgang Naujokat"
"BZ_WINES","BZ Wines Inc."
"0000001280","MODE Technologies"
"0000403467","Richard Dewey"
"0000402302","Kevin Grin"
"0000301241","verdo"
"T-L67A18","Amadeus Software Solutions"
"T-S66A15","Technoland"
"0000404921","Kyffin Sindre"
"C180","Maier Chemie"
"0000001300","Christal Clear"
"0000403468","Rob Dodge"
"0000402303","Charles Paul"
"0000301242","Brazil Tec."
"T-S66A16","Technoland"
"0000404922","Malcolm Rooke"
"T-L67A19","Amadeus Software Solutions"
"C181","ABC Chemical Production"
"0000402304","Patricia Green"
"0000001301","CYCLE CONCEPTS NORTH"
"0000403469","Daniel Dodds"
"0000301243","AGAD"
"T-S66A17","Technoland"
"0000404923","Paul Jones"
"T-L67A20","Amadeus Software Solutions"
"C182","Chemical Trade"
"0000402305","Pat Hall"
"0000301244","BiReL"
"0000403470","Warren Drake"
"T-S66A18","Technoland"
"0000404924","David Brett"
"0000001320","Becker Koeln"
"T-L67A21","Amadeus Software Solutions"
"C183","North Energy Ltd."
"0000402306","Mercedes McFarland"
"0000301245","Global Technology Solutions"
"T-S66A19","Technoland"
"0000403471","Joey Dunn"
"0000404925","Derek Harnieness"
"0000001321","Becker Stuttgart"
"T-L67A22","Amadeus Software Solutions"
"0000402307","Robert Walton"
"C19991","Shanghai Plastic Specialists Ltd"
"T-S66A20","Technoland"
"0000301250","Stonewell Enterprises"
"0000403472","Hardy Kane"
"0000001325","Nicolas Kunst GmbH"
"0000404926","Haydn Wharton"
"T-L67A23","Amadeus Software Solutions"
"0000402308","Jack Perez"
"T-S66A21","Technoland"
"0000301255","Brendel Company"
"0000403473","Roger Kaplan"
"CA01","BR01 Customer 1 APJ"
"0000001330","David Percival"
"0000404927","Barry Frozen"
"0000402309","Joe Harley"
"T-S66A22","Technoland"
"T-L67A24","Amadeus Software Solutions"
"0000404442","Margreth Gebauer"
"0000403474","Joanne Kaufman"
"0000301260","EC Enterprises"
"0000001331","PAUL JONAS"
"0000404928","Ralph Gowan"
"CA02","BR01 Customer 2 APJ"
"0000402310","Kevin Andrew Turner"
"T-S66A23","Technoland"
"T-L67A25","Amadeus Software Solutions"
"0000404443","Gottfried Kirschbaum"
"0000402795","Roger Oliver"
"0000001332","PAUL JONAS"
"0000301265","Microwell"
"0000402311","Tracy Bull"
"0000404929","Llewelyn North"
"CA03","BR01 Customer 3 APJ"
"T-S66A24","Technoland"
"0000404444","Anton Wollesen"
"T-L67A26","Amadeus Software Solutions"
"0000001334","PAUL JONAS"
"0000402796","Edmond Cain"
"0000301270","Industrie Dynamique"
"0000404930","Delwyn Afon"
"0000402312","Tracy Chadburn"
"T-S66A25","Technoland"
"CA04","BR01 Customer 4 APJ"
"0000404445","Waltraud Peters"
"T-L67A27","Amadeus Software Solutions"
"0000001340","Laurent S.A."
"0000301275","Alcoa Home Products"
"T-S66A26","Technoland"
"0000402797","Kathey Cameron"
"0000404931","Gwenda Martti"
"0000402313","Alex Evans"
"CA05","BR01 Customer 5 APJ"
"T-L67A28","Amadeus Software Solutions"
"0000404446","Helgo Leukam"
"0000001350","NSM Pumpentechnik AG"
"T-S66A27","Technoland"
"0000402798","Johnny Campbell"
"0000301276","Dallas - Alcoa Home Products"
"0000404932","Glyn Briain"
"0000402314","Steve Zahn"
"CA20","BR02 Customer 1 APJ"
"0000404447","Ina Gellert"
"T-L67A29","Amadeus Software Solutions"
"0000001351","Malsung GmbH"
"T-S66A28","Technoland"
"0000402799","Carla Canela"
"0000402315","Agnes Hardin"
"0000404933","Hunters Bros"
"CA211","Customer 211 APJ"
"T-S66A29","Technoland"
"0000001360","Amadeus"
"T-L67A30","Amadeus Software Solutions"
"0000404448","Kai-Udo Müller"
"0000402316","Albert Yates"
"0000402800","Maria Card"
"0000404934","Tracy Bullock"
"0000301280","Alcoa Home Products"
"CA212","Customer 212 APJ"
"0000001370","Superplus"
"T-S66A30","Technoland"
"T-L67B01","COMPU Tech. AG"
"0000404449","Karsten Pillep"
"0000402317","Edward Williams"
"0000402801","George Carey"
"CA213","Customer 213 APJ"
"0000404935","Karen Jan"
"T-S66B01","Technoland"
"0000301281","Dallas - Alcoa Home Products"
"T-L67B02","COMPU Tech. AG"
"0000001380","NSM Marschfelden GmbH"
"0000404450","Tanja Liebert"
"0000402318","Peter Jensen"
"0000402802","Paul Capek"
"CA214","Customer 214 APJ"
"T-S66B02","Technoland"
"0000301285","Abidon Corp"
"0000404936","Michael John Williams"
"T-L67B03","COMPU Tech. AG"
"0000402319","Douglas Telep"
"0000402803","Jack Calvino"
"0000404451","Günther Radosavljevic"
"T-S66B03","Technoland"
"CA215","Customer 215 APJ"
"0000001390","Technik und Systeme GmbH"
"T-L67B04","COMPU Tech. AG"
"0000301286","Greentree Enterprise"
"0000404937","Christopher Keen"
"0000402320","Johny Hagan"
"0000402804","Lucy Caldwell"
"T-S66B04","Technoland"
"0000404452","Berta Maske"
"CA216","Customer 216 APJ"
"0000301287","Timco Corporation"
"0000404938","Plas Owen"
"T-L67B05","COMPU Tech. AG"
"T-S66B05","Technoland"
"0000402321","Peter Strauss"
"0000001400","A.I.T. GmbH"
"0000404453","Klaus-Dieter Wagener"
"0000402805","Dan Dale"
"CA217","Customer 217 APJ"
"0000301288","Rawlings Group"
"0000404939","Peter Bartlett"
"0000402322","Janett Scott"
"T-L67B06","COMPU Tech. AG"
"0000402806","Mick Daniel"
"0000001410","PILAR am Neckar"
"T-S66B06","Technoland"
